title:Alfredo, start timestamp:1711565141.988017, stop timestamp:1711565274.384235, headset type:INSIGHT2, headset serial:A3D20207, headset firmware:a11, channels:110, sampling rate:eeg_128;mot_32;mc_8;pm_0.1;fe_32;pow_8, samples:16953     , version:2.2, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1711565142,1711565142,63,0,4258.846191,4116.153809,4123.589844,4096.153809,4286.410156,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,64,0,4248.717773,4131.666504,4145.128418,4080.769287,4279.102539,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,16,0,0.24999,0.6203,0.248718,-0.700623,1.001358,0.034668,-0.110109,0.012828,-0.016149,0.017391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,65,0,4263.974121,4143.974121,4141.410156,4081.538574,4280.128418,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,66,0,4278.205078,4138.717773,4099.230957,4098.333496,4284.102539,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.110971,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,67,0,4262.820313,4138.205078,4097.436035,4095.256348,4277.820313,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,68,0,4255.256348,4136.666504,4133.974121,4077.564209,4278.461426,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,17,0,0.250121,0.620178,0.248718,-0.700684,1.012589,0.033692,-0.111574,0.01279,-0.016097,0.017361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,69,0,4275.512695,4133.974121,4136.666504,4084.487061,4288.589844,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,70,0,4293.077148,4137.94873,4115.897461,4104.102539,4290.384766,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.110971,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,71,0,4290.641113,4125.512695,4115.641113,4101.794922,4287.692383,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,72,0,4281.410156,4112.692383,4122.563965,4096.666504,4283.205078,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,18,0,0.250041,0.620117,0.248779,-0.700745,0.993057,0.033204,-0.103273,0.01283,-0.016098,0.017297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,73,0,4278.846191,4136.538574,4116.922852,4102.436035,4271.666504,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,74,0,4274.487305,4159.358887,4113.461426,4091.666748,4267.436035,0,2,51,,,,0,4,4,2,4,4,83.333336,1,58.333332,2,3,2,3,3,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.152679,1,0,13.564636,2.610609,3.304097,1.321194,1.216855,8.1756,3.437903,2.260715,1.886752,1.896644,3.098528,2.926001,1.252585,1.710302,1.904244,2.678031,4.454752,1.449115,1.545776,0.863485,16.147383,1.780189,1.461318,1.08799,0.975585
1711565142,1711565142,75,0,4268.974121,4155.384766,4125,4079.615479,4274.487305,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,76,0,4281.282227,4157.820313,4129.102539,4098.717773,4275.512695,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,19,0,0.24988,0.619995,0.248901,-0.700867,0.993057,0.033204,-0.103273,0.012865,-0.0161,0.01724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,77,0,4291.153809,4156.794922,4108.077148,4116.153809,4273.205078,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,78,0,4276.410156,4143.077148,4096.666504,4108.077148,4277.563965,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.152679,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,79,0,4278.717773,4148.974121,4113.589844,4101.922852,4278.589844,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,80,0,4304.487305,4155.128418,4120.512695,4101.666504,4270.769043,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,20,0,0.249758,0.619995,0.249023,-0.700867,1.011124,0.021973,-0.107668,0.012873,-0.016077,0.017396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,81,0,4298.461426,4141.794922,4112.563965,4094.358887,4259.487305,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,82,0,4272.05127,4138.461426,4115.512695,4087.94873,4246.025879,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.152679,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,83,0,4266.922852,4131.025879,4116.538574,4084.358887,4241.538574,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,84,0,4267.94873,4115.641113,4113.717773,4079.615479,4253.846191,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,21,0,0.249478,0.619812,0.248901,-0.701172,0.999893,0.029297,-0.123781,0.012892,-0.016068,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,85,0,4271.025879,4135.641113,4120.641113,4080.769287,4261.922852,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,86,0,4284.487305,4157.692383,4119.102539,4091.025635,4259.871582,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.152679,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,87,0,4282.179688,4145.384766,4113.974121,4103.461426,4268.974121,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,88,0,4270.128418,4146.282227,4125.512695,4107.436035,4280.897461,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,22,0,0.249519,0.619751,0.24884,-0.701233,0.99794,0.030274,-0.111086,0.012921,-0.015987,0.01731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,89,0,4278.461426,4151.410156,4124.102539,4103.205078,4277.179688,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,90,0,4291.922852,4133.461426,4102.179688,4102.820313,4272.692383,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.271967,1,0,6.523993,3.592991,3.057162,1.257512,1.32055,5.969296,2.841406,1.837484,1.659173,2.06334,3.804463,3.499587,1.031759,2.196079,2.037954,2.747089,3.530172,0.940841,1.67563,1.072993,7.243404,2.243367,1.258588,1.156502,1.088748
1711565142,1711565142,91,0,4297.436035,4147.692383,4095.897461,4100.897461,4270.256348,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,92,0,4304.487305,4180.128418,4097.94873,4090.897461,4259.871582,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,23,0,0.24957,0.619873,0.248657,-0.701172,1.001358,0.040528,-0.109133,0.012923,-0.015854,0.017397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,93,0,4303.461426,4167.692383,4090,4092.05127,4259.358887,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,94,0,4292.692383,4157.563965,4091.153809,4105.384766,4268.589844,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.271967,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,95,0,4289.871582,4179.230957,4102.94873,4110.512695,4262.820313,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,96,0,4294.102539,4176.666504,4107.563965,4115,4252.692383,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,24,0,0.249671,0.619812,0.248535,-0.701233,0.990616,0.03418,-0.116945,0.012814,-0.015892,0.017403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,97,0,4295.384766,4151.153809,4108.205078,4126.922852,4258.205078,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,98,0,4284.487305,4136.538574,4111.538574,4124.102539,4264.358887,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.271967,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,99,0,4260.512695,4132.692383,4109.230957,4100.384766,4251.538574,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,100,0,4252.179688,4147.05127,4094.102539,4083.589844,4226.922852,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,25,0,0.249671,0.619812,0.248535,-0.701233,0.990616,0.03418,-0.116945,0.012717,-0.015926,0.017409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,101,0,4274.102539,4163.205078,4082.05127,4097.692383,4226.410156,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,102,0,4290.256348,4154.487305,4089.743652,4125.128418,4261.282227,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.271967,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,103,0,4279.743652,4157.179688,4096.666504,4117.307617,4272.94873,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,104,0,4270.512695,4190.769043,4084.230713,4077.435791,4233.077148,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,26,0,0.249399,0.61969,0.248596,-0.701416,0.991104,0.039551,-0.111086,0.012788,-0.015933,0.017438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,105,0,4282.307617,4204.230957,4070.128174,4074.102539,4210.256348,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,106,0,4300.512695,4182.436035,4068.589844,4111.666504,4243.846191,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.223155,1,0,3.415526,4.755037,3.276088,1.425309,1.544859,4.553777,2.365299,2.020428,1.667668,2.375437,5.352756,4.494492,1.160203,3.03242,2.372073,3.203214,2.987315,0.705096,1.897155,1.326468,4.674109,2.908631,1.511943,1.413994,1.28534
1711565142,1711565142,107,0,4313.846191,4183.205078,4080.897461,4111.794922,4287.307617,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,108,0,4337.820313,4234.102539,4095.384521,4076.025635,4298.205078,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,27,0,0.24946,0.61969,0.248535,-0.701416,1.001846,0.046387,-0.110109,0.012889,-0.01589,0.017513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,109,0,4371.922852,4266.538574,4078.333252,4085.769287,4279.615234,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,110,0,4374.615234,4224.615234,4052.564209,4125.641113,4271.538574,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.223155,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,111,0,4342.94873,4188.974121,4077.692383,4115,4298.589844,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,112,0,4329.615234,4224.487305,4110.769043,4079.615479,4312.307617,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,28,0,0.249521,0.61969,0.248474,-0.701416,1.001846,0.046387,-0.110109,0.012979,-0.015851,0.017581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,113,0,4337.563965,4242.307617,4092.692383,4080.769287,4289.615234,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,114,0,4337.05127,4208.333496,4076.410156,4086.923096,4286.410156,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.223155,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,115,0,4340.256348,4208.974121,4085.897461,4076.025635,4301.282227,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,116,0,4342.436035,4233.077148,4079.358887,4083.589844,4288.205078,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,29,0,0.249682,0.619812,0.248352,-0.701294,0.999405,0.043458,-0.120851,0.01289,-0.015743,0.017531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,117,0,4323.717773,4219.358887,4071.281982,4097.307617,4273.589844,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,118,0,4316.025879,4209.871582,4077.307617,4092.179443,4272.94873,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.223155,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,119,0,4321.666504,4226.666504,4077.179443,4093.333252,4260,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,120,0,4303.717773,4233.717773,4087.820557,4095.384521,4255.384766,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,30,0,0.249975,0.619812,0.24823,-0.701233,1.010635,0.034668,-0.121828,0.012834,-0.01578,0.017475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,121,0,4290.256348,4238.077148,4095.128174,4079.102539,4259.743652,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,122,0,4304.102539,4245,4064.358887,4074.743652,4240.641113,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.09933,1,0,2.721368,5.781851,3.541753,1.734051,1.792791,3.931451,1.935785,2.450939,1.823021,2.66197,7.194372,5.555791,1.557396,3.996797,2.768671,3.740259,2.707839,0.650327,2.060547,1.546875,5.178986,3.527925,2.113184,1.736087,1.478997
1711565142,1711565142,123,0,4305.128418,4246.282227,4053.974365,4080.256348,4234.487305,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,124,0,4297.563965,4266.153809,4092.564209,4065.641113,4256.538574,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,31,0,0.249803,0.619812,0.24823,-0.701294,1.010635,0.034668,-0.121828,0.012783,-0.015813,0.017424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,125,0,4309.487305,4283.461426,4097.692383,4059.102539,4254.743652,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,126,0,4321.794922,4260.641113,4059.871826,4074.230713,4245.384766,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.09933,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,127,0,4324.615234,4243.974121,4052.05127,4077.307617,4264.615234,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565142,1711565142,0,0,4322.820313,4257.94873,4076.666748,4073.974365,4271.922852,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,0,0,0.249682,0.619812,0.248352,-0.701294,1.004776,0.020996,-0.120851,0.012787,-0.01577,0.017476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565143,1711565143,1,0,4310.384766,4263.077148,4096.282227,4079.615479,4259.102539,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565143,1711565143,2,0,4304.358887,4266.538574,4096.666504,4080,4259.743652,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,64,0.09933,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
1711565143,1711565143,3,0,4308.846191,4275.897461,4078.205078,4082.179443,4261.538574,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711565143,1711565143,4,0,4300,4258.974121,4075.128174,4088.974365,4254.230957,0,2,51,,,,0,4,4,2,4,4,83.333336,,,,,,,,1,0,0.249914,0.619812,0.248291,-0.701233,1.004776,0.020996,-0.120851,0.01279,-0.015731,0.017523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
